arm,group,metric,condition,hypothesis_type,is_derived_condition,bound,bh_family,n_pairs,n_clusters,n_instances_missing,n_forced_wrong_non_terminating,n_looped_on_correct_answer,high_non_termination_rate,near_ceiling,headroom,task_delta_min,task_delta_max,delta,ci_low,ci_high,p_value,bh_significant,mde_delta,mde_realized_diff,mde_delta_negative,mde_realized_diff_negative,mde_power_target,bh_significant_global,task,n_mae_imputed,mae_delta
main_sweep,gemma4-e4b,exact,rwse,,False,excluded,main_sweep/gemma4-e4b/excluded,180,180,0.0,14.0,0.0,False,True,0.03888888888888886,-0.1,0.0,-0.03888888888888889,-0.07222222222222222,-0.011111111111111112,0.036392721455708855,False,1.0,0.03977777777777778,-0.04583333333333332,-0.042666666666666665,0.8,False,,,
main_sweep,gemma4-e4b,exact,all,,True,excluded,main_sweep/gemma4-e4b/excluded/derived,180,180,0.0,9.0,0.0,False,True,0.03888888888888886,-0.03333333333333333,0.03333333333333333,0.0,-0.03333333333333333,0.03333333333333333,1.0,False,,0.03666666666666667,-0.04791666666666667,-0.044222222222222225,0.8,,,,
main_sweep,qwen3-14b,exact,clustering,,False,excluded,main_sweep/qwen3-14b/excluded,180,180,0.0,0.0,0.0,False,False,0.11111111111111116,0.0,0.06666666666666667,0.022222222222222223,0.005555555555555556,0.044444444444444446,0.1287742451509698,False,0.36250000000000004,0.04033333333333333,-0.053125000000000006,-0.04733333333333333,0.8,False,,,
main_sweep,qwen3-14b,exact,components,,False,excluded,main_sweep/qwen3-14b/excluded,180,180,0.0,0.0,0.0,False,False,0.11111111111111116,-0.03333333333333333,0.1,0.016666666666666666,-0.011111111111111112,0.044444444444444446,0.45930813837232554,False,0.40277777777777785,0.045,-0.05034722222222223,-0.04688888888888889,0.8,False,,,
main_sweep,qwen3-14b,exact,degree,,False,excluded,main_sweep/qwen3-14b/excluded,180,180,0.0,0.0,0.0,False,False,0.11111111111111116,0.0,0.2,0.044444444444444446,0.011111111111111112,0.07777777777777778,0.020995800839832032,False,0.4,0.043,-0.04166666666666667,-0.039,0.8,False,,,
main_sweep,qwen3-14b,exact,filler,,False,excluded,main_sweep/qwen3-14b/excluded,180,180,0.0,0.0,0.0,False,False,0.11111111111111116,-0.03333333333333333,0.03333333333333333,0.0,-0.022222222222222223,0.022222222222222223,1.0,False,0.3875,0.042888888888888886,-0.053125000000000006,-0.04588888888888889,0.8,False,,,
main_sweep,qwen3-14b,exact,rwse,,False,excluded,main_sweep/qwen3-14b/excluded,180,180,0.0,0.0,0.0,False,False,0.11111111111111116,0.0,0.03333333333333333,0.011111111111111112,0.0,0.027777777777777776,0.4939012197560488,False,0.3875,0.04566666666666667,-0.0484375,-0.04455555555555556,0.8,False,,,
main_sweep,qwen3-14b,exact,all,,True,excluded,main_sweep/qwen3-14b/excluded/derived,180,180,0.0,0.0,0.0,False,False,0.11111111111111116,-0.03333333333333333,0.1,0.011111111111111112,-0.016666666666666666,0.03888888888888889,0.6918616276744651,False,0.40277777777777773,0.043222222222222224,-0.04687499999999999,-0.03955555555555555,0.8,,,,
main_sweep,qwen3-8b,exact,clustering,,False,excluded,main_sweep/qwen3-8b/excluded,180,180,0.0,0.0,0.0,False,False,0.09999999999999998,0.0,0.13333333333333333,0.027777777777777776,0.0,0.06111111111111111,0.12917416516696661,False,0.3972222222222222,0.04011111111111111,-0.04583333333333333,-0.04088888888888889,0.8,False,,,
main_sweep,qwen3-8b,exact,components,,False,excluded,main_sweep/qwen3-8b/excluded,180,180,0.0,0.0,0.0,False,False,0.09999999999999998,-0.03333333333333333,0.03333333333333333,0.0,-0.03333333333333333,0.03333333333333333,1.0,False,0.48333333333333334,0.04811111111111111,-0.04583333333333334,-0.043555555555555556,0.8,False,,,
main_sweep,qwen3-8b,exact,degree,,False,excluded,main_sweep/qwen3-8b/excluded,180,180,0.0,0.0,0.0,False,False,0.09999999999999998,-0.03333333333333333,0.23333333333333334,0.027777777777777776,-0.005555555555555556,0.06666666666666667,0.22955408918216358,False,0.4333333333333333,0.04566666666666667,-0.04965277777777777,-0.046,0.8,False,,,
main_sweep,qwen3-8b,exact,filler,,False,excluded,main_sweep/qwen3-8b/excluded,180,180,0.0,0.0,0.0,False,False,0.09999999999999998,-0.23333333333333334,0.03333333333333333,-0.05,-0.09444444444444444,-0.005555555555555556,0.04859028194361128,False,0.4666666666666667,0.04822222222222222,-0.05,-0.04633333333333333,0.8,False,,,
main_sweep,qwen3-8b,exact,rwse,,False,excluded,main_sweep/qwen3-8b/excluded,180,180,0.0,1.0,0.0,False,False,0.09999999999999998,-0.1,0.0,-0.03333333333333333,-0.06666666666666667,0.0,0.10497900419916016,False,0.4166666666666667,0.04133333333333333,-0.04791666666666667,-0.042777777777777776,0.8,False,,,
main_sweep,qwen3-8b,exact,all,,True,excluded,main_sweep/qwen3-8b/excluded/derived,180,180,0.0,1.0,0.0,False,False,0.09999999999999998,-0.1,0.16666666666666666,0.011111111111111112,-0.022222222222222223,0.044444444444444446,0.75124975004999,False,0.43333333333333335,0.043,-0.04791666666666667,-0.04488888888888889,0.8,,,,
main_sweep,pooled across all models,exact,clustering,,False,excluded,main_sweep/pooled across all models/excluded,720,720,0.0,11.0,2.0,False,False,0.06527777777777777,-0.008333333333333333,0.05,0.008333333333333333,-0.005555555555555556,0.022222222222222223,0.32693461307738453,False,0.15625000000000003,0.011027777777777777,-0.0125,-0.0125,0.8,,,,
main_sweep,pooled across all models,exact,components,,False,excluded,main_sweep/pooled across all models/excluded,720,720,0.0,10.0,0.0,False,False,0.06527777777777777,-0.03333333333333333,0.008333333333333333,-0.008333333333333333,-0.02361111111111111,0.006944444444444444,0.38452309538092383,False,0.18125000000000002,0.012944444444444444,-0.0125,-0.011472222222222222,0.8,,,,
main_sweep,pooled across all models,exact,degree,,False,excluded,main_sweep/pooled across all models/excluded,720,720,0.0,7.0,0.0,False,False,0.06527777777777777,-0.008333333333333333,0.15,0.02361111111111111,0.008333333333333333,0.04027777777777778,0.004999000199960008,True,,,,,,,,,
main_sweep,pooled across all models,exact,filler,,False,excluded,main_sweep/pooled across all models/excluded,720,720,0.0,10.0,0.0,False,False,0.06527777777777777,-0.05,0.016666666666666666,-0.015277777777777777,-0.030555555555555555,0.0,0.07178564287142572,False,0.16250000000000003,0.010472222222222223,-0.0125,-0.012194444444444445,0.8,,,,
main_sweep,pooled across all models,exact,rwse,,False,excluded,main_sweep/pooled across all models/excluded,720,720,0.0,16.0,0.0,False,False,0.06527777777777777,-0.058333333333333334,0.008333333333333333,-0.018055555555555554,-0.030555555555555555,-0.005555555555555556,0.009398120375924815,True,,,,,,,,,
main_sweep,pooled across all models,exact,all,,True,excluded,main_sweep/pooled across all models/excluded/derived,720,720,0.0,10.0,0.0,False,False,0.06527777777777777,-0.025,0.06666666666666667,0.006944444444444444,-0.006944444444444444,0.022222222222222223,0.46370725854829037,False,0.18125000000000002,0.011722222222222222,-0.0125,-0.011444444444444445,0.8,,,,
main_sweep,gemma4-12b,exact,clustering,,False,excluded,main_sweep/gemma4-12b/task/connected_nodes,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,connected_nodes,,
main_sweep,gemma4-12b,exact,components,,False,excluded,main_sweep/gemma4-12b/task/connected_nodes,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,connected_nodes,,
main_sweep,gemma4-12b,exact,degree,,False,excluded,main_sweep/gemma4-12b/task/connected_nodes,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,connected_nodes,,
main_sweep,gemma4-12b,exact,filler,,False,excluded,main_sweep/gemma4-12b/task/connected_nodes,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,connected_nodes,,
main_sweep,gemma4-12b,exact,rwse,,False,excluded,main_sweep/gemma4-12b/task/connected_nodes,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,connected_nodes,,
main_sweep,gemma4-12b,exact,all,,True,excluded,main_sweep/gemma4-12b/task/connected_nodes/derived,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,,connected_nodes,,
main_sweep,gemma4-12b,exact,clustering,,False,excluded,main_sweep/gemma4-12b/task/cycle_check,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,cycle_check,,
main_sweep,gemma4-12b,exact,components,,False,excluded,main_sweep/gemma4-12b/task/cycle_check,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,cycle_check,,
main_sweep,gemma4-12b,exact,degree,,False,excluded,main_sweep/gemma4-12b/task/cycle_check,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,cycle_check,,
main_sweep,gemma4-12b,exact,filler,,False,excluded,main_sweep/gemma4-12b/task/cycle_check,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,cycle_check,,
main_sweep,gemma4-12b,exact,rwse,,False,excluded,main_sweep/gemma4-12b/task/cycle_check,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,cycle_check,,
main_sweep,gemma4-12b,exact,all,,True,excluded,main_sweep/gemma4-12b/task/cycle_check/derived,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,,cycle_check,,
main_sweep,gemma4-12b,exact,clustering,,False,excluded,main_sweep/gemma4-12b/task/edge_count,30,30,,,,,,,,,-0.06666666666666667,-0.16666666666666666,0.0,0.4917016596680664,False,,,,,,False,edge_count,,
main_sweep,gemma4-12b,exact,components,,False,excluded,main_sweep/gemma4-12b/task/edge_count,30,30,,,,,,,,,-0.1,-0.23333333333333334,0.0,0.250749850029994,False,,,,,,False,edge_count,,
main_sweep,gemma4-12b,exact,degree,,False,excluded,main_sweep/gemma4-12b/task/edge_count,30,30,,,,,,,,,0.06666666666666667,0.0,0.16666666666666666,0.50749850029994,False,,,,,,False,edge_count,,
main_sweep,gemma4-12b,exact,filler,,False,excluded,main_sweep/gemma4-12b/task/edge_count,30,30,,,,,,,,,-0.1,-0.23333333333333334,0.0,0.2509498100379924,False,,,,,,False,edge_count,,
main_sweep,gemma4-12b,exact,rwse,,False,excluded,main_sweep/gemma4-12b/task/edge_count,30,30,,,,,,,,,-0.06666666666666667,-0.16666666666666666,0.0,0.5050989802039592,False,,,,,,False,edge_count,,
main_sweep,gemma4-12b,exact,all,,True,excluded,main_sweep/gemma4-12b/task/edge_count/derived,30,30,,,,,,,,,0.03333333333333333,-0.06666666666666667,0.16666666666666666,1.0,False,,,,,,,edge_count,,
main_sweep,gemma4-12b,exact,clustering,,False,excluded,main_sweep/gemma4-12b/task/edge_existence,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,edge_existence,,
main_sweep,gemma4-12b,exact,components,,False,excluded,main_sweep/gemma4-12b/task/edge_existence,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,edge_existence,,
main_sweep,gemma4-12b,exact,degree,,False,excluded,main_sweep/gemma4-12b/task/edge_existence,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,edge_existence,,
main_sweep,gemma4-12b,exact,filler,,False,excluded,main_sweep/gemma4-12b/task/edge_existence,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,edge_existence,,
main_sweep,gemma4-12b,exact,rwse,,False,excluded,main_sweep/gemma4-12b/task/edge_existence,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,edge_existence,,
main_sweep,gemma4-12b,exact,all,,True,excluded,main_sweep/gemma4-12b/task/edge_existence/derived,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,,edge_existence,,
main_sweep,gemma4-12b,exact,clustering,,False,excluded,main_sweep/gemma4-12b/task/node_count,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,node_count,,
main_sweep,gemma4-12b,exact,components,,False,excluded,main_sweep/gemma4-12b/task/node_count,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,node_count,,
main_sweep,gemma4-12b,exact,degree,,False,excluded,main_sweep/gemma4-12b/task/node_count,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,node_count,,
main_sweep,gemma4-12b,exact,filler,,False,excluded,main_sweep/gemma4-12b/task/node_count,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,node_count,,
main_sweep,gemma4-12b,exact,rwse,,False,excluded,main_sweep/gemma4-12b/task/node_count,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,node_count,,
main_sweep,gemma4-12b,exact,all,,True,excluded,main_sweep/gemma4-12b/task/node_count/derived,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,,node_count,,
main_sweep,gemma4-12b,exact,clustering,,False,excluded,main_sweep/gemma4-12b/task/node_degree,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,node_degree,,
main_sweep,gemma4-12b,exact,components,,False,excluded,main_sweep/gemma4-12b/task/node_degree,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,node_degree,,
main_sweep,gemma4-12b,exact,degree,,False,excluded,main_sweep/gemma4-12b/task/node_degree,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,node_degree,,
main_sweep,gemma4-12b,exact,filler,,False,excluded,main_sweep/gemma4-12b/task/node_degree,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,node_degree,,
main_sweep,gemma4-12b,exact,rwse,,False,excluded,main_sweep/gemma4-12b/task/node_degree,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,node_degree,,
main_sweep,gemma4-12b,exact,all,,True,excluded,main_sweep/gemma4-12b/task/node_degree/derived,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,,node_degree,,
main_sweep,gemma4-e4b,exact,clustering,,False,excluded,main_sweep/gemma4-e4b/task/connected_nodes,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,connected_nodes,,
main_sweep,gemma4-e4b,exact,components,,False,excluded,main_sweep/gemma4-e4b/task/connected_nodes,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,connected_nodes,,
main_sweep,gemma4-e4b,exact,degree,,False,excluded,main_sweep/gemma4-e4b/task/connected_nodes,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,connected_nodes,,
main_sweep,gemma4-e4b,exact,filler,,False,excluded,main_sweep/gemma4-e4b/task/connected_nodes,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,connected_nodes,,
main_sweep,gemma4-e4b,exact,rwse,,False,excluded,main_sweep/gemma4-e4b/task/connected_nodes,30,30,,,,,,,,,-0.03333333333333333,-0.1,0.0,1.0,False,,,,,,False,connected_nodes,,
main_sweep,gemma4-e4b,exact,all,,True,excluded,main_sweep/gemma4-e4b/task/connected_nodes/derived,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,,connected_nodes,,
main_sweep,gemma4-e4b,exact,clustering,,False,excluded,main_sweep/gemma4-e4b/task/cycle_check,30,30,,,,,,,,,-0.06666666666666667,-0.2,0.06666666666666667,0.627874425114977,False,,,,,,False,cycle_check,,
main_sweep,gemma4-e4b,exact,components,,False,excluded,main_sweep/gemma4-e4b/task/cycle_check,30,30,,,,,,,,,0.0,-0.1,0.1,1.0,False,,,,,,False,cycle_check,,
main_sweep,gemma4-e4b,exact,degree,,False,excluded,main_sweep/gemma4-e4b/task/cycle_check,30,30,,,,,,,,,0.0,-0.1,0.1,1.0,False,,,,,,False,cycle_check,,
main_sweep,gemma4-e4b,exact,filler,,False,excluded,main_sweep/gemma4-e4b/task/cycle_check,30,30,,,,,,,,,0.03333333333333333,0.0,0.1,1.0,False,,,,,,False,cycle_check,,
main_sweep,gemma4-e4b,exact,rwse,,False,excluded,main_sweep/gemma4-e4b/task/cycle_check,30,30,,,,,,,,,-0.06666666666666667,-0.16666666666666666,0.0,0.49750049990002,False,,,,,,False,cycle_check,,
main_sweep,gemma4-e4b,exact,all,,True,excluded,main_sweep/gemma4-e4b/task/cycle_check/derived,30,30,,,,,,,,,0.03333333333333333,0.0,0.1,1.0,False,,,,,,,cycle_check,,
main_sweep,gemma4-e4b,exact,clustering,,False,excluded,main_sweep/gemma4-e4b/task/edge_count,30,30,,,,,,,,,0.06666666666666667,-0.1,0.26666666666666666,0.728254349130174,False,,,,,,False,edge_count,,
main_sweep,gemma4-e4b,exact,components,,False,excluded,main_sweep/gemma4-e4b/task/edge_count,30,30,,,,,,,,,0.0,-0.13333333333333333,0.13333333333333333,1.0,False,,,,,,False,edge_count,,
main_sweep,gemma4-e4b,exact,degree,,False,excluded,main_sweep/gemma4-e4b/task/edge_count,30,30,,,,,,,,,0.1,-0.1,0.3,0.5046990601879624,False,,,,,,False,edge_count,,
main_sweep,gemma4-e4b,exact,filler,,False,excluded,main_sweep/gemma4-e4b/task/edge_count,30,30,,,,,,,,,0.0,-0.16666666666666666,0.16666666666666666,1.0,False,,,,,,False,edge_count,,
main_sweep,gemma4-e4b,exact,rwse,,False,excluded,main_sweep/gemma4-e4b/task/edge_count,30,30,,,,,,,,,-0.1,-0.23333333333333334,0.03333333333333333,0.3763247350529894,False,,,,,,False,edge_count,,
main_sweep,gemma4-e4b,exact,all,,True,excluded,main_sweep/gemma4-e4b/task/edge_count/derived,30,30,,,,,,,,,-0.03333333333333333,-0.23333333333333334,0.16666666666666666,1.0,False,,,,,,,edge_count,,
main_sweep,gemma4-e4b,exact,clustering,,False,excluded,main_sweep/gemma4-e4b/task/edge_existence,30,30,,,,,,,,,-0.03333333333333333,-0.1,0.0,1.0,False,,,,,,False,edge_existence,,
main_sweep,gemma4-e4b,exact,components,,False,excluded,main_sweep/gemma4-e4b/task/edge_existence,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,edge_existence,,
main_sweep,gemma4-e4b,exact,degree,,False,excluded,main_sweep/gemma4-e4b/task/edge_existence,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,edge_existence,,
main_sweep,gemma4-e4b,exact,filler,,False,excluded,main_sweep/gemma4-e4b/task/edge_existence,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,edge_existence,,
main_sweep,gemma4-e4b,exact,rwse,,False,excluded,main_sweep/gemma4-e4b/task/edge_existence,30,30,,,,,,,,,-0.03333333333333333,-0.1,0.0,1.0,False,,,,,,False,edge_existence,,
main_sweep,gemma4-e4b,exact,all,,True,excluded,main_sweep/gemma4-e4b/task/edge_existence/derived,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,,edge_existence,,
main_sweep,gemma4-e4b,exact,clustering,,False,excluded,main_sweep/gemma4-e4b/task/node_count,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,node_count,,
main_sweep,gemma4-e4b,exact,components,,False,excluded,main_sweep/gemma4-e4b/task/node_count,30,30,,,,,,,,,-0.13333333333333333,-0.26666666666666666,-0.03333333333333333,0.1305738852229554,False,,,,,,False,node_count,,
main_sweep,gemma4-e4b,exact,degree,,False,excluded,main_sweep/gemma4-e4b/task/node_count,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,node_count,,
main_sweep,gemma4-e4b,exact,filler,,False,excluded,main_sweep/gemma4-e4b/task/node_count,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,node_count,,
main_sweep,gemma4-e4b,exact,rwse,,False,excluded,main_sweep/gemma4-e4b/task/node_count,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,node_count,,
main_sweep,gemma4-e4b,exact,all,,True,excluded,main_sweep/gemma4-e4b/task/node_count/derived,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,,node_count,,
main_sweep,gemma4-e4b,exact,clustering,,False,excluded,main_sweep/gemma4-e4b/task/node_degree,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,node_degree,,
main_sweep,gemma4-e4b,exact,components,,False,excluded,main_sweep/gemma4-e4b/task/node_degree,30,30,,,,,,,,,-0.06666666666666667,-0.16666666666666666,0.0,0.4977004599080184,False,,,,,,False,node_degree,,
main_sweep,gemma4-e4b,exact,degree,,False,excluded,main_sweep/gemma4-e4b/task/node_degree,30,30,,,,,,,,,-0.03333333333333333,-0.1,0.0,1.0,False,,,,,,False,node_degree,,
main_sweep,gemma4-e4b,exact,filler,,False,excluded,main_sweep/gemma4-e4b/task/node_degree,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,node_degree,,
main_sweep,gemma4-e4b,exact,rwse,,False,excluded,main_sweep/gemma4-e4b/task/node_degree,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,node_degree,,
main_sweep,gemma4-e4b,exact,all,,True,excluded,main_sweep/gemma4-e4b/task/node_degree/derived,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,,node_degree,,
main_sweep,qwen3-14b,exact,clustering,,False,excluded,main_sweep/qwen3-14b/task/connected_nodes,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,connected_nodes,,
main_sweep,qwen3-14b,exact,components,,False,excluded,main_sweep/qwen3-14b/task/connected_nodes,30,30,,,,,,,,,-0.03333333333333333,-0.1,0.0,1.0,False,,,,,,False,connected_nodes,,
main_sweep,qwen3-14b,exact,degree,,False,excluded,main_sweep/qwen3-14b/task/connected_nodes,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,connected_nodes,,
main_sweep,qwen3-14b,exact,filler,,False,excluded,main_sweep/qwen3-14b/task/connected_nodes,30,30,,,,,,,,,-0.03333333333333333,-0.1,0.0,1.0,False,,,,,,False,connected_nodes,,
main_sweep,qwen3-14b,exact,rwse,,False,excluded,main_sweep/qwen3-14b/task/connected_nodes,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,connected_nodes,,
main_sweep,qwen3-14b,exact,all,,True,excluded,main_sweep/qwen3-14b/task/connected_nodes/derived,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,,connected_nodes,,
main_sweep,qwen3-14b,exact,clustering,,False,excluded,main_sweep/qwen3-14b/task/cycle_check,30,30,,,,,,,,,0.03333333333333333,0.0,0.1,1.0,False,,,,,,False,cycle_check,,
main_sweep,qwen3-14b,exact,components,,False,excluded,main_sweep/qwen3-14b/task/cycle_check,30,30,,,,,,,,,0.03333333333333333,0.0,0.1,1.0,False,,,,,,False,cycle_check,,
main_sweep,qwen3-14b,exact,degree,,False,excluded,main_sweep/qwen3-14b/task/cycle_check,30,30,,,,,,,,,0.03333333333333333,0.0,0.1,1.0,False,,,,,,False,cycle_check,,
main_sweep,qwen3-14b,exact,filler,,False,excluded,main_sweep/qwen3-14b/task/cycle_check,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,cycle_check,,
main_sweep,qwen3-14b,exact,rwse,,False,excluded,main_sweep/qwen3-14b/task/cycle_check,30,30,,,,,,,,,0.0,0.0,0.0,1.0,False,,,,,,False,cycle_check,,
main_sweep,qwen3-14b,exact,all,,True,excluded,main_sweep/qwen3-14b/task/cycle_check/derived,30,30,,,,,,,,,-0.03333333333333333,-0.1,0.0,1.0,False,,,,,,,cycle_check,,
main_sweep,qwen3-14b,exact,clustering,,False,excluded,main_sweep/qwen3-14b/task/edge_count,30,30,,,,,,,,,0.06666666666666667,0.0,0.16666666666666666,0.4977004599080184,False,,,,,,False,edge_count,,
main_sweep,qwen3-14b,exact,components,,False,excluded,main_sweep/qwen3-14b/task/edge_count,30,30,,,,,,,,,0.1,0.0,0.23333333333333334,0.2539492101579684,False,,,,,,False,edge_count,,
main_sweep,qwen3-14b,exact,degree,,False,excluded,main_sweep/qwen3-14b/task/edge_count,30,30,,,,,,,,,0.2,0.03333333333333333,0.36666666666666664,0.06718656268746251,False,,,,,,False,edge_count,,
main_sweep,qwen3-14b,exact,filler,,False,excluded,main_sweep/qwen3-14b/task/edge_count,30,30,,,,,,,,,0.0,-0.1,0.1,1.0,False,,,,,,False,edge_count,,
